TargetType,TargetMeth,Method,NWEEKS,r,fsval,Fold,TP,BFP,TP1,TP2,BFP1,BFP2
S,D,A,1,r2,0.4,1,0.4267241379310345,0.05387931034482759,0.1896551724137931,0.6637931034482759,0.008620689655172414,0.09913793103448276
S,D,A,1,r2,0.4,2,0.4413145539906103,0.03286384976525822,0.22065727699530516,0.6619718309859155,0.009389671361502348,0.056338028169014086
S,D,A,1,r2,0.4,3,0.41509433962264153,0.018867924528301886,0.15566037735849056,0.6745283018867925,0.0047169811320754715,0.0330188679245283
S,D,A,1,r2,0.4,4,0.4375,0.03935185185185185,0.21296296296296297,0.6620370370370371,0.009259259259259259,0.06944444444444445
S,D,A,1,r2,0.4,5,0.4059633027522936,0.02981651376146789,0.17889908256880735,0.6330275229357798,0.0,0.05963302752293578
S,D,A,1,1,0.2,1,0.4267241379310345,0.05387931034482759,0.1896551724137931,0.6637931034482759,0.008620689655172414,0.09913793103448276
S,D,A,1,1,0.2,2,0.4413145539906103,0.03286384976525822,0.22065727699530516,0.6619718309859155,0.009389671361502348,0.056338028169014086
S,D,A,1,1,0.2,3,0.41509433962264153,0.018867924528301886,0.15566037735849056,0.6745283018867925,0.0047169811320754715,0.0330188679245283
S,D,A,1,1,0.2,4,0.4375,0.03935185185185185,0.21296296296296297,0.6620370370370371,0.009259259259259259,0.06944444444444445
S,D,A,1,1,0.2,5,0.4059633027522936,0.02981651376146789,0.17889908256880735,0.6330275229357798,0.0,0.05963302752293578
S,D,A,1,1,0.3,1,0.4267241379310345,0.05387931034482759,0.1896551724137931,0.6637931034482759,0.008620689655172414,0.09913793103448276
S,D,A,1,1,0.3,2,0.4413145539906103,0.03286384976525822,0.22065727699530516,0.6619718309859155,0.009389671361502348,0.056338028169014086
S,D,A,1,1,0.3,3,0.41509433962264153,0.018867924528301886,0.15566037735849056,0.6745283018867925,0.0047169811320754715,0.0330188679245283
S,D,A,1,1,0.3,4,0.4375,0.03935185185185185,0.21296296296296297,0.6620370370370371,0.009259259259259259,0.06944444444444445
S,D,A,1,1,0.3,5,0.4059633027522936,0.02981651376146789,0.17889908256880735,0.6330275229357798,0.0,0.05963302752293578
S,D,A,1,1,0.4,1,0.4267241379310345,0.05387931034482759,0.1896551724137931,0.6637931034482759,0.008620689655172414,0.09913793103448276
S,D,A,1,1,0.4,2,0.4413145539906103,0.03286384976525822,0.22065727699530516,0.6619718309859155,0.009389671361502348,0.056338028169014086
S,D,A,1,1,0.4,3,0.41509433962264153,0.018867924528301886,0.15566037735849056,0.6745283018867925,0.0047169811320754715,0.0330188679245283
S,D,A,1,1,0.4,4,0.4375,0.03935185185185185,0.21296296296296297,0.6620370370370371,0.009259259259259259,0.06944444444444445
S,D,A,1,1,0.4,5,0.4059633027522936,0.02981651376146789,0.17889908256880735,0.6330275229357798,0.0,0.05963302752293578
S,D,A,2,r,0.2,1,0.43103448275862066,0.05172413793103448,0.21551724137931033,0.646551724137931,0.008620689655172414,0.09482758620689655
S,D,A,2,r,0.2,2,0.44786729857819907,0.030805687203791468,0.22748815165876776,0.6682464454976303,0.014218009478672985,0.04739336492890995
S,D,A,2,r,0.2,3,0.4182692307692308,0.026442307692307696,0.15384615384615385,0.6826923076923077,0.004807692307692308,0.04807692307692308
S,D,A,2,r,0.2,4,0.45260663507109006,0.030805687203791468,0.2132701421800948,0.6919431279620853,0.009478672985781991,0.052132701421800945
S,D,A,2,r,0.2,5,0.41203703703703703,0.034722222222222224,0.1712962962962963,0.6527777777777778,0.0,0.06944444444444445
S,D,A,2,r,0.3,1,0.43103448275862066,0.05172413793103448,0.21551724137931033,0.646551724137931,0.008620689655172414,0.09482758620689655
S,D,A,2,r,0.3,2,0.44786729857819907,0.030805687203791468,0.22748815165876776,0.6682464454976303,0.014218009478672985,0.04739336492890995
S,D,A,2,r,0.3,3,0.4182692307692308,0.026442307692307696,0.15384615384615385,0.6826923076923077,0.004807692307692308,0.04807692307692308
S,D,A,2,r,0.3,4,0.4454976303317536,0.03317535545023696,0.20853080568720378,0.6824644549763034,0.009478672985781991,0.05687203791469194
S,D,A,2,r,0.3,5,0.41203703703703703,0.034722222222222224,0.1712962962962963,0.6527777777777778,0.0,0.06944444444444445
S,D,A,2,r,0.4,1,0.4202586206896552,0.05172413793103448,0.1939655172413793,0.646551724137931,0.008620689655172414,0.09482758620689655
S,D,A,2,r,0.4,2,0.45734597156398105,0.030805687203791468,0.24170616113744076,0.6729857819905213,0.014218009478672985,0.04739336492890995
S,D,A,2,r,0.4,3,0.4110576923076923,0.028846153846153848,0.15384615384615385,0.6682692307692307,0.004807692307692308,0.052884615384615384
S,D,A,2,r,0.4,4,0.443127962085308,0.035545023696682464,0.22274881516587677,0.6635071090047393,0.009478672985781991,0.061611374407582936
S,D,A,2,r,0.4,5,0.4097222222222222,0.037037037037037035,0.1712962962962963,0.6481481481481481,0.0,0.07407407407407407
S,D,A,2,r2,0.2,1,0.4331896551724138,0.05172413793103448,0.21982758620689655,0.646551724137931,0.008620689655172414,0.09482758620689655
S,D,A,2,r2,0.2,2,0.44786729857819907,0.030805687203791468,0.22748815165876776,0.6682464454976303,0.014218009478672985,0.04739336492890995
S,D,A,2,r2,0.2,3,0.4182692307692308,0.026442307692307696,0.15384615384615385,0.6826923076923077,0.004807692307692308,0.04807692307692308
S,D,A,2,r2,0.2,4,0.44786729857819907,0.03317535545023696,0.2132701421800948,0.6824644549763034,0.009478672985781991,0.05687203791469194
S,D,A,2,r2,0.2,5,0.41203703703703703,0.034722222222222224,0.16666666666666666,0.6574074074074074,0.0,0.06944444444444445
S,D,A,2,r2,0.3,1,0.43103448275862066,0.05387931034482759,0.21551724137931033,0.646551724137931,0.008620689655172414,0.09913793103448276
S,D,A,2,r2,0.3,2,0.44786729857819907,0.030805687203791468,0.22748815165876776,0.6682464454976303,0.014218009478672985,0.04739336492890995
S,D,A,2,r2,0.3,3,0.4182692307692308,0.026442307692307696,0.15384615384615385,0.6826923076923077,0.004807692307692308,0.04807692307692308
S,D,A,2,r2,0.3,4,0.4454976303317536,0.03317535545023696,0.20853080568720378,0.6824644549763034,0.009478672985781991,0.05687203791469194
S,D,A,2,r2,0.3,5,0.41203703703703703,0.034722222222222224,0.1712962962962963,0.6527777777777778,0.0,0.06944444444444445
S,D,A,2,r2,0.4,1,0.4202586206896552,0.05172413793103448,0.1939655172413793,0.646551724137931,0.008620689655172414,0.09482758620689655
S,D,A,2,r2,0.4,2,0.45734597156398105,0.030805687203791468,0.24170616113744076,0.6729857819905213,0.014218009478672985,0.04739336492890995
S,D,A,2,r2,0.4,3,0.4110576923076923,0.028846153846153848,0.15384615384615385,0.6682692307692307,0.004807692307692308,0.052884615384615384
S,D,A,2,r2,0.4,4,0.443127962085308,0.035545023696682464,0.22274881516587677,0.6635071090047393,0.009478672985781991,0.061611374407582936
S,D,A,2,r2,0.4,5,0.4097222222222222,0.037037037037037035,0.1712962962962963,0.6481481481481481,0.0,0.07407407407407407
S,D,A,2,1,0.2,1,0.43103448275862066,0.05172413793103448,0.21551724137931033,0.646551724137931,0.008620689655172414,0.09482758620689655
S,D,A,2,1,0.2,2,0.44549763033175355,0.030805687203791468,0.22748815165876776,0.6635071090047393,0.014218009478672985,0.04739336492890995
S,D,A,2,1,0.2,3,0.4206730769230769,0.026442307692307696,0.16346153846153846,0.6778846153846154,0.004807692307692308,0.04807692307692308
S,D,A,2,1,0.2,4,0.45023696682464454,0.030805687203791468,0.20853080568720378,0.6919431279620853,0.009478672985781991,0.052132701421800945
S,D,A,2,1,0.2,5,0.4212962962962963,0.034722222222222224,0.18518518518518517,0.6574074074074074,0.0,0.06944444444444445
S,D,A,2,1,0.3,1,0.43103448275862066,0.05172413793103448,0.21551724137931033,0.646551724137931,0.008620689655172414,0.09482758620689655
S,D,A,2,1,0.3,2,0.44786729857819907,0.030805687203791468,0.22748815165876776,0.6682464454976303,0.014218009478672985,0.04739336492890995
S,D,A,2,1,0.3,3,0.4182692307692308,0.026442307692307696,0.15384615384615385,0.6826923076923077,0.004807692307692308,0.04807692307692308
S,D,A,2,1,0.3,4,0.44786729857819907,0.03317535545023696,0.2132701421800948,0.6824644549763034,0.009478672985781991,0.05687203791469194
S,D,A,2,1,0.3,5,0.41203703703703703,0.034722222222222224,0.16666666666666666,0.6574074074074074,0.0,0.06944444444444445
S,D,A,2,1,0.4,1,0.4202586206896552,0.05172413793103448,0.1939655172413793,0.646551724137931,0.008620689655172414,0.09482758620689655
S,D,A,2,1,0.4,2,0.45734597156398105,0.030805687203791468,0.24170616113744076,0.6729857819905213,0.014218009478672985,0.04739336492890995
S,D,A,2,1,0.4,3,0.4110576923076923,0.028846153846153848,0.15384615384615385,0.6682692307692307,0.004807692307692308,0.052884615384615384
S,D,A,2,1,0.4,4,0.443127962085308,0.035545023696682464,0.22274881516587677,0.6635071090047393,0.009478672985781991,0.061611374407582936
S,D,A,2,1,0.4,5,0.4097222222222222,0.037037037037037035,0.1712962962962963,0.6481481481481481,0.0,0.07407407407407407
S,D,A,3,r,0.2,1,0.41629955947136565,0.05947136563876652,0.20704845814977973,0.6255506607929515,0.02643171806167401,0.09251101321585903
S,D,A,3,r,0.2,2,0.46495327102803735,0.030373831775700934,0.2383177570093458,0.6915887850467289,0.0,0.06074766355140187
S,D,A,3,r,0.2,3,0.4203980099502488,0.022388059701492536,0.16417910447761194,0.6766169154228856,0.004975124378109453,0.03980099502487562
S,D,A,3,r,0.2,4,0.44711538461538464,0.028846153846153848,0.21153846153846154,0.6826923076923077,0.0,0.057692307692307696
S,D,A,3,r,0.2,5,0.4162790697674419,0.027906976744186046,0.17209302325581396,0.6604651162790698,0.0,0.05581395348837209
S,D,A,3,r,0.3,1,0.41409691629955947,0.05947136563876652,0.2026431718061674,0.6255506607929515,0.02643171806167401,0.09251101321585903
S,D,A,3,r,0.3,2,0.46028037383177567,0.030373831775700934,0.22897196261682243,0.6915887850467289,0.0,0.06074766355140187
S,D,A,3,r,0.3,3,0.4228855721393035,0.022388059701492536,0.1691542288557214,0.6766169154228856,0.004975124378109453,0.03980099502487562
S,D,A,3,r,0.3,4,0.44711538461538464,0.028846153846153848,0.21153846153846154,0.6826923076923077,0.0,0.057692307692307696
S,D,A,3,r,0.3,5,0.413953488372093,0.027906976744186046,0.16744186046511628,0.6604651162790698,0.0,0.05581395348837209
S,D,A,3,r,0.4,1,0.41409691629955947,0.05947136563876652,0.19823788546255505,0.6299559471365639,0.02643171806167401,0.09251101321585903
S,D,A,3,r,0.4,2,0.455607476635514,0.030373831775700934,0.21962616822429906,0.6915887850467289,0.0,0.06074766355140187
S,D,A,3,r,0.4,3,0.42288557213930345,0.02487562189054726,0.1791044776119403,0.6666666666666666,0.004975124378109453,0.04477611940298507
S,D,A,3,r,0.4,4,0.43990384615384615,0.028846153846153848,0.20673076923076922,0.6730769230769231,0.0,0.057692307692307696
S,D,A,3,r,0.4,5,0.4162790697674419,0.027906976744186046,0.1813953488372093,0.6511627906976745,0.0,0.05581395348837209
S,D,A,3,r2,0.2,1,0.4185022026431718,0.05947136563876652,0.21145374449339208,0.6255506607929515,0.02643171806167401,0.09251101321585903
S,D,A,3,r2,0.2,2,0.46261682242990654,0.030373831775700934,0.2336448598130841,0.6915887850467289,0.0,0.06074766355140187
S,D,A,3,r2,0.2,3,0.4228855721393035,0.022388059701492536,0.1691542288557214,0.6766169154228856,0.004975124378109453,0.03980099502487562
S,D,A,3,r2,0.2,4,0.4495192307692308,0.028846153846153848,0.21634615384615385,0.6826923076923077,0.0,0.057692307692307696
S,D,A,3,r2,0.2,5,0.4162790697674419,0.027906976744186046,0.17209302325581396,0.6604651162790698,0.0,0.05581395348837209
S,D,A,3,r2,0.3,1,0.41629955947136565,0.05947136563876652,0.2026431718061674,0.6299559471365639,0.02643171806167401,0.09251101321585903
S,D,A,3,r2,0.3,2,0.46028037383177567,0.030373831775700934,0.22897196261682243,0.6915887850467289,0.0,0.06074766355140187
S,D,A,3,r2,0.3,3,0.4203980099502488,0.022388059701492536,0.1691542288557214,0.6716417910447762,0.004975124378109453,0.03980099502487562
S,D,A,3,r2,0.3,4,0.44711538461538464,0.028846153846153848,0.21153846153846154,0.6826923076923077,0.0,0.057692307692307696
S,D,A,3,r2,0.3,5,0.413953488372093,0.027906976744186046,0.16744186046511628,0.6604651162790698,0.0,0.05581395348837209
S,D,A,3,r2,0.4,1,0.41409691629955947,0.05947136563876652,0.19823788546255505,0.6299559471365639,0.02643171806167401,0.09251101321585903
S,D,A,3,r2,0.4,2,0.455607476635514,0.030373831775700934,0.21962616822429906,0.6915887850467289,0.0,0.06074766355140187
S,D,A,3,r2,0.4,3,0.42288557213930345,0.02487562189054726,0.1791044776119403,0.6666666666666666,0.004975124378109453,0.04477611940298507
S,D,A,3,r2,0.4,4,0.44230769230769235,0.028846153846153848,0.21153846153846154,0.6730769230769231,0.0,0.057692307692307696
S,D,A,3,r2,0.4,5,0.4162790697674419,0.030232558139534883,0.1813953488372093,0.6511627906976745,0.0,0.06046511627906977
S,D,A,3,1,0.2,1,0.41629955947136565,0.05947136563876652,0.20704845814977973,0.6255506607929515,0.02643171806167401,0.09251101321585903
S,D,A,3,1,0.2,2,0.46261682242990654,0.030373831775700934,0.2336448598130841,0.6915887850467289,0.0,0.06074766355140187
S,D,A,3,1,0.2,3,0.4253731343283582,0.022388059701492536,0.1691542288557214,0.681592039800995,0.004975124378109453,0.03980099502487562
S,D,A,3,1,0.2,4,0.44711538461538464,0.028846153846153848,0.21153846153846154,0.6826923076923077,0.0,0.057692307692307696
S,D,A,3,1,0.2,5,0.4232558139534884,0.030232558139534883,0.18604651162790697,0.6604651162790698,0.0,0.06046511627906977
S,D,A,3,1,0.3,1,0.42070484581497797,0.05947136563876652,0.21145374449339208,0.6299559471365639,0.02643171806167401,0.09251101321585903
S,D,A,3,1,0.3,2,0.46261682242990654,0.030373831775700934,0.2336448598130841,0.6915887850467289,0.0,0.06074766355140187
S,D,A,3,1,0.3,3,0.4228855721393035,0.022388059701492536,0.1691542288557214,0.6766169154228856,0.004975124378109453,0.03980099502487562
S,D,A,3,1,0.3,4,0.4495192307692308,0.028846153846153848,0.21634615384615385,0.6826923076923077,0.0,0.057692307692307696
S,D,A,3,1,0.3,5,0.413953488372093,0.027906976744186046,0.16744186046511628,0.6604651162790698,0.0,0.05581395348837209
S,D,A,3,1,0.4,1,0.41409691629955947,0.05947136563876652,0.19823788546255505,0.6299559471365639,0.02643171806167401,0.09251101321585903
S,D,A,3,1,0.4,2,0.455607476635514,0.030373831775700934,0.21962616822429906,0.6915887850467289,0.0,0.06074766355140187
S,D,A,3,1,0.4,3,0.42288557213930345,0.02487562189054726,0.1791044776119403,0.6666666666666666,0.004975124378109453,0.04477611940298507
S,D,A,3,1,0.4,4,0.4423076923076923,0.028846153846153848,0.20673076923076922,0.6778846153846154,0.0,0.057692307692307696
S,D,A,3,1,0.4,5,0.4186046511627907,0.027906976744186046,0.1813953488372093,0.6558139534883721,0.0,0.05581395348837209
S,D,A,4,r,0.2,1,0.3977777777777778,0.05555555555555556,0.17777777777777778,0.6177777777777778,0.017777777777777778,0.09333333333333334
S,D,A,4,r,0.2,2,0.46153846153846156,0.03125,0.24519230769230768,0.6778846153846154,0.0,0.0625
S,D,A,4,r,0.2,3,0.43112244897959184,0.02040816326530612,0.19387755102040816,0.6683673469387755,0.00510204081632653,0.03571428571428571
S,D,A,4,r,0.2,4,0.44976076555023925,0.03110047846889952,0.215311004784689,0.6842105263157895,0.0,0.06220095693779904
S,D,A,4,r,0.2,5,0.42289719626168226,0.02570093457943925,0.17757009345794392,0.6682242990654206,0.0,0.0514018691588785
S,D,A,4,r,0.3,1,0.40222222222222226,0.05555555555555556,0.18222222222222223,0.6222222222222222,0.022222222222222223,0.08888888888888889
S,D,A,4,r,0.3,2,0.45432692307692313,0.03365384615384615,0.23557692307692307,0.6730769230769231,0.0,0.0673076923076923
S,D,A,4,r,0.3,3,0.4336734693877551,0.02040816326530612,0.1989795918367347,0.6683673469387755,0.00510204081632653,0.03571428571428571
S,D,A,4,r,0.3,4,0.4401913875598086,0.028708133971291867,0.20574162679425836,0.6746411483253588,0.0,0.05741626794258373
S,D,A,4,r,0.3,5,0.4205607476635514,0.028037383177570093,0.17757009345794392,0.6635514018691588,0.0,0.056074766355140186
S,D,A,4,r,0.4,1,0.40222222222222226,0.05555555555555556,0.18222222222222223,0.6222222222222222,0.022222222222222223,0.08888888888888889
S,D,A,4,r,0.4,2,0.45432692307692313,0.036057692307692304,0.23076923076923078,0.6778846153846154,0.0,0.07211538461538461
S,D,A,4,r,0.4,3,0.44642857142857145,0.02040816326530612,0.21428571428571427,0.6785714285714286,0.00510204081632653,0.03571428571428571
S,D,A,4,r,0.4,4,0.4449760765550239,0.03110047846889952,0.215311004784689,0.6746411483253588,0.0,0.06220095693779904
S,D,A,4,r,0.4,5,0.4205607476635514,0.028037383177570093,0.17289719626168223,0.6682242990654206,0.0,0.056074766355140186
S,D,A,4,r2,0.2,1,0.3977777777777778,0.05555555555555556,0.17777777777777778,0.6177777777777778,0.017777777777777778,0.09333333333333334
S,D,A,4,r2,0.2,2,0.4591346153846154,0.03125,0.2403846153846154,0.6778846153846154,0.0,0.0625
S,D,A,4,r2,0.2,3,0.43112244897959184,0.02040816326530612,0.19387755102040816,0.6683673469387755,0.00510204081632653,0.03571428571428571
S,D,A,4,r2,0.2,4,0.44976076555023925,0.028708133971291867,0.215311004784689,0.6842105263157895,0.0,0.05741626794258373
S,D,A,4,r2,0.2,5,0.4252336448598131,0.02570093457943925,0.1822429906542056,0.6682242990654206,0.0,0.0514018691588785
S,D,A,4,r2,0.3,1,0.40222222222222226,0.05555555555555556,0.18222222222222223,0.6222222222222222,0.022222222222222223,0.08888888888888889
S,D,A,4,r2,0.3,2,0.45432692307692313,0.03365384615384615,0.23076923076923078,0.6778846153846154,0.0,0.0673076923076923
S,D,A,4,r2,0.3,3,0.4336734693877551,0.02040816326530612,0.1989795918367347,0.6683673469387755,0.00510204081632653,0.03571428571428571
S,D,A,4,r2,0.3,4,0.4401913875598086,0.028708133971291867,0.20574162679425836,0.6746411483253588,0.0,0.05741626794258373
S,D,A,4,r2,0.3,5,0.4205607476635514,0.028037383177570093,0.17757009345794392,0.6635514018691588,0.0,0.056074766355140186
S,D,A,4,r2,0.4,1,0.40444444444444444,0.05555555555555556,0.18666666666666668,0.6222222222222222,0.022222222222222223,0.08888888888888889
S,D,A,4,r2,0.4,2,0.45432692307692313,0.036057692307692304,0.23076923076923078,0.6778846153846154,0.0,0.07211538461538461
S,D,A,4,r2,0.4,3,0.44642857142857145,0.02040816326530612,0.21428571428571427,0.6785714285714286,0.00510204081632653,0.03571428571428571
S,D,A,4,r2,0.4,4,0.4449760765550239,0.03110047846889952,0.215311004784689,0.6746411483253588,0.0,0.06220095693779904
S,D,A,4,r2,0.4,5,0.4205607476635514,0.028037383177570093,0.17289719626168223,0.6682242990654206,0.0,0.056074766355140186
S,D,A,4,1,0.2,1,0.4,0.05555555555555556,0.18222222222222223,0.6177777777777778,0.017777777777777778,0.09333333333333334
S,D,A,4,1,0.2,2,0.4567307692307693,0.03125,0.2403846153846154,0.6730769230769231,0.0,0.0625
S,D,A,4,1,0.2,3,0.4336734693877551,0.02040816326530612,0.1989795918367347,0.6683673469387755,0.00510204081632653,0.03571428571428571
S,D,A,4,1,0.2,4,0.4545454545454546,0.03110047846889952,0.22009569377990432,0.6889952153110048,0.0,0.06220095693779904
S,D,A,4,1,0.2,5,0.4205607476635514,0.028037383177570093,0.17757009345794392,0.6635514018691588,0.0,0.056074766355140186
S,D,A,4,1,0.3,1,0.40222222222222226,0.05555555555555556,0.18222222222222223,0.6222222222222222,0.022222222222222223,0.08888888888888889
S,D,A,4,1,0.3,2,0.4591346153846154,0.03125,0.2403846153846154,0.6778846153846154,0.0,0.0625
S,D,A,4,1,0.3,3,0.4336734693877551,0.02040816326530612,0.1989795918367347,0.6683673469387755,0.00510204081632653,0.03571428571428571
S,D,A,4,1,0.3,4,0.4401913875598086,0.028708133971291867,0.20574162679425836,0.6746411483253588,0.0,0.05741626794258373
S,D,A,4,1,0.3,5,0.4205607476635514,0.028037383177570093,0.17757009345794392,0.6635514018691588,0.0,0.056074766355140186
S,D,A,4,1,0.4,1,0.40222222222222226,0.05555555555555556,0.18222222222222223,0.6222222222222222,0.022222222222222223,0.08888888888888889
S,D,A,4,1,0.4,2,0.45432692307692313,0.036057692307692304,0.23076923076923078,0.6778846153846154,0.0,0.07211538461538461
S,D,A,4,1,0.4,3,0.44642857142857145,0.02040816326530612,0.21428571428571427,0.6785714285714286,0.00510204081632653,0.03571428571428571
S,D,A,4,1,0.4,4,0.4449760765550239,0.03110047846889952,0.215311004784689,0.6746411483253588,0.0,0.06220095693779904
S,D,A,4,1,0.4,5,0.4205607476635514,0.028037383177570093,0.17289719626168223,0.6682242990654206,0.0,0.056074766355140186
S,D,A,5,r,0.2,1,0.42857142857142855,0.04241071428571429,0.19196428571428573,0.6651785714285714,0.004464285714285714,0.08035714285714286
S,D,A,5,r,0.2,2,0.4416243654822335,0.020304568527918784,0.22842639593908629,0.6548223350253807,0.005076142131979695,0.03553299492385787
S,D,A,5,r,0.2,3,0.4289340101522843,0.030456852791878174,0.17766497461928935,0.6802030456852792,0.005076142131979695,0.05583756345177665
S,D,A,5,r,0.2,4,0.4495192307692308,0.036057692307692304,0.22115384615384615,0.6778846153846154,0.004807692307692308,0.0673076923076923
S,D,A,5,r,0.2,5,0.40375586854460094,0.03286384976525822,0.1784037558685446,0.6291079812206573,0.004694835680751174,0.06103286384976526
S,D,A,5,r,0.3,1,0.42857142857142855,0.044642857142857144,0.1875,0.6696428571428571,0.004464285714285714,0.08482142857142858
S,D,A,5,r,0.3,2,0.4416243654822335,0.025380710659898477,0.22842639593908629,0.6548223350253807,0.01015228426395939,0.04060913705583756
S,D,A,5,r,0.3,3,0.43147208121827413,0.030456852791878174,0.18274111675126903,0.6802030456852792,0.005076142131979695,0.05583756345177665
S,D,A,5,r,0.3,4,0.4423076923076923,0.036057692307692304,0.21634615384615385,0.6682692307692307,0.004807692307692308,0.0673076923076923
S,D,A,5,r,0.3,5,0.41314553990610325,0.03051643192488263,0.18779342723004694,0.6384976525821596,0.0,0.06103286384976526
S,D,A,5,r,0.4,1,0.42857142857142855,0.049107142857142856,0.1875,0.6696428571428571,0.004464285714285714,0.09375
S,D,A,5,r,0.4,2,0.43908629441624364,0.025380710659898477,0.2233502538071066,0.6548223350253807,0.01015228426395939,0.04060913705583756
S,D,A,5,r,0.4,3,0.4441624365482234,0.03299492385786802,0.20812182741116753,0.6802030456852792,0.01015228426395939,0.05583756345177665
S,D,A,5,r,0.4,4,0.43990384615384615,0.04086538461538461,0.21153846153846154,0.6682692307692307,0.009615384615384616,0.07211538461538461
S,D,A,5,r,0.4,5,0.41314553990610325,0.03051643192488263,0.18779342723004694,0.6384976525821596,0.0,0.06103286384976526
S,D,A,5,r2,0.2,1,0.4263392857142857,0.04241071428571429,0.1875,0.6651785714285714,0.004464285714285714,0.08035714285714286
S,D,A,5,r2,0.2,2,0.44416243654822335,0.02284263959390863,0.233502538071066,0.6548223350253807,0.005076142131979695,0.04060913705583756
S,D,A,5,r2,0.2,3,0.4263959390862944,0.030456852791878174,0.17258883248730963,0.6802030456852792,0.005076142131979695,0.05583756345177665
S,D,A,5,r2,0.2,4,0.4447115384615385,0.036057692307692304,0.21634615384615385,0.6730769230769231,0.004807692307692308,0.0673076923076923
S,D,A,5,r2,0.2,5,0.4061032863849765,0.03286384976525822,0.18309859154929578,0.6291079812206573,0.004694835680751174,0.06103286384976526
S,D,A,5,r2,0.3,1,0.4308035714285714,0.044642857142857144,0.19196428571428573,0.6696428571428571,0.004464285714285714,0.08482142857142858
S,D,A,5,r2,0.3,2,0.43908629441624364,0.025380710659898477,0.22842639593908629,0.649746192893401,0.01015228426395939,0.04060913705583756
S,D,A,5,r2,0.3,3,0.43147208121827413,0.030456852791878174,0.18274111675126903,0.6802030456852792,0.005076142131979695,0.05583756345177665
S,D,A,5,r2,0.3,4,0.4423076923076923,0.036057692307692304,0.21634615384615385,0.6682692307692307,0.004807692307692308,0.0673076923076923
