TargetType,TargetMeth,Method,NWEEKS,r,fsval,Fold,TP,BFP,TP1,TP2,BFP1,BFP2
QS,P,A,2,r,0.3,3,,,,,,
QS,P,A,2,r,0.3,4,,,,,,
QS,P,A,2,r,0.3,5,,,,,,
QS,P,A,2,r,0.4,1,,,,,,
QS,P,A,2,r,0.4,2,,,,,,
QS,P,A,2,r,0.4,3,,,,,,
QS,P,A,2,r,0.4,4,,,,,,
QS,P,A,2,r,0.4,5,,,,,,
QS,P,A,2,r2,0.2,1,,,,,,
QS,P,A,2,r2,0.2,2,,,,,,
QS,P,A,2,r2,0.2,3,,,,,,
QS,P,A,2,r2,0.2,4,,,,,,
QS,P,A,2,r2,0.2,5,,,,,,
QS,P,A,2,r2,0.3,1,,,,,,
QS,P,A,2,r2,0.3,2,,,,,,
QS,P,A,2,r2,0.3,3,,,,,,
QS,P,A,2,r2,0.3,4,,,,,,
QS,P,A,2,r2,0.3,5,,,,,,
QS,P,A,2,r2,0.4,1,,,,,,
QS,P,A,2,r2,0.4,2,,,,,,
QS,P,A,2,r2,0.4,3,,,,,,
QS,P,A,2,r2,0.4,4,,,,,,
QS,P,A,2,r2,0.4,5,,,,,,
QS,P,A,2,1,0.2,1,,,,,,
QS,P,A,2,1,0.2,2,,,,,,
QS,P,A,2,1,0.2,3,,,,,,
QS,P,A,2,1,0.2,4,,,,,,
QS,P,A,2,1,0.2,5,,,,,,
QS,P,A,2,1,0.3,1,,,,,,
QS,P,A,2,1,0.3,2,,,,,,
QS,P,A,2,1,0.3,3,,,,,,
QS,P,A,2,1,0.3,4,,,,,,
QS,P,A,2,1,0.3,5,,,,,,
QS,P,A,2,1,0.4,1,,,,,,
QS,P,A,2,1,0.4,2,,,,,,
QS,P,A,2,1,0.4,3,,,,,,
QS,P,A,2,1,0.4,4,,,,,,
QS,P,A,2,1,0.4,5,,,,,,
QS,P,A,3,r,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,r,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,r,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,r,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,r,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,r,0.3,1,,,,,,
QS,P,A,3,r,0.3,2,,,,,,
QS,P,A,3,r,0.3,3,,,,,,
QS,P,A,3,r,0.3,4,,,,,,
QS,P,A,3,r,0.3,5,,,,,,
QS,P,A,3,r,0.4,1,,,,,,
QS,P,A,3,r,0.4,2,,,,,,
QS,P,A,3,r,0.4,3,,,,,,
QS,P,A,3,r,0.4,4,,,,,,
QS,P,A,3,r,0.4,5,,,,,,
QS,P,A,3,r2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,r2,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,r2,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,r2,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,r2,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,r2,0.3,1,,,,,,
QS,P,A,3,r2,0.3,2,,,,,,
QS,P,A,3,r2,0.3,3,,,,,,
QS,P,A,3,r2,0.3,4,,,,,,
QS,P,A,3,r2,0.3,5,,,,,,
QS,P,A,3,r2,0.4,1,,,,,,
QS,P,A,3,r2,0.4,2,,,,,,
QS,P,A,3,r2,0.4,3,,,,,,
QS,P,A,3,r2,0.4,4,,,,,,
QS,P,A,3,r2,0.4,5,,,,,,
QS,P,A,3,1,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,1,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,1,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,1,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,1,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,3,1,0.3,1,,,,,,
QS,P,A,3,1,0.3,2,,,,,,
QS,P,A,3,1,0.3,3,,,,,,
QS,P,A,3,1,0.3,4,,,,,,
QS,P,A,3,1,0.3,5,,,,,,
QS,P,A,3,1,0.4,1,,,,,,
QS,P,A,3,1,0.4,2,,,,,,
QS,P,A,3,1,0.4,3,,,,,,
QS,P,A,3,1,0.4,4,,,,,,
QS,P,A,3,1,0.4,5,,,,,,
QS,P,A,4,r,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r,0.3,3,,,,,,
QS,P,A,4,r,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r,0.4,1,,,,,,
QS,P,A,4,r,0.4,2,,,,,,
QS,P,A,4,r,0.4,3,,,,,,
QS,P,A,4,r,0.4,4,,,,,,
QS,P,A,4,r,0.4,5,,,,,,
QS,P,A,4,r2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r2,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r2,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r2,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r2,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r2,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r2,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r2,0.3,3,,,,,,
QS,P,A,4,r2,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r2,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,r2,0.4,1,,,,,,
QS,P,A,4,r2,0.4,2,,,,,,
QS,P,A,4,r2,0.4,3,,,,,,
QS,P,A,4,r2,0.4,4,,,,,,
QS,P,A,4,r2,0.4,5,,,,,,
QS,P,A,4,1,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,1,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,1,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,1,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,1,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,1,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,1,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,1,0.3,3,,,,,,
QS,P,A,4,1,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,1,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,4,1,0.4,1,,,,,,
QS,P,A,4,1,0.4,2,,,,,,
QS,P,A,4,1,0.4,3,,,,,,
QS,P,A,4,1,0.4,4,,,,,,
QS,P,A,4,1,0.4,5,,,,,,
QS,P,A,5,r,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r,0.4,1,,,,,,
QS,P,A,5,r,0.4,2,,,,,,
QS,P,A,5,r,0.4,3,,,,,,
QS,P,A,5,r,0.4,4,,,,,,
QS,P,A,5,r,0.4,5,,,,,,
QS,P,A,5,r2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r2,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r2,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r2,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r2,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r2,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r2,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r2,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r2,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r2,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,r2,0.4,1,,,,,,
QS,P,A,5,r2,0.4,2,,,,,,
QS,P,A,5,r2,0.4,3,,,,,,
QS,P,A,5,r2,0.4,4,,,,,,
QS,P,A,5,r2,0.4,5,,,,,,
QS,P,A,5,1,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,1,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,1,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,1,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,1,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,1,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,1,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,1,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,1,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,1,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,5,1,0.4,1,,,,,,
QS,P,A,5,1,0.4,2,,,,,,
QS,P,A,5,1,0.4,3,,,,,,
QS,P,A,5,1,0.4,4,,,,,,
QS,P,A,5,1,0.4,5,,,,,,
QS,P,A,6,r,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r,0.4,1,,,,,,
QS,P,A,6,r,0.4,2,,,,,,
QS,P,A,6,r,0.4,3,,,,,,
QS,P,A,6,r,0.4,4,,,,,,
QS,P,A,6,r,0.4,5,,,,,,
QS,P,A,6,r2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r2,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r2,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r2,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r2,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r2,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r2,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r2,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r2,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r2,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,r2,0.4,1,,,,,,
QS,P,A,6,r2,0.4,2,,,,,,
QS,P,A,6,r2,0.4,3,,,,,,
QS,P,A,6,r2,0.4,4,,,,,,
QS,P,A,6,r2,0.4,5,,,,,,
QS,P,A,6,1,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,1,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,1,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,1,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,1,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,1,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,1,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,1,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,1,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,1,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,6,1,0.4,1,,,,,,
QS,P,A,6,1,0.4,2,,,,,,
QS,P,A,6,1,0.4,3,,,,,,
QS,P,A,6,1,0.4,4,,,,,,
QS,P,A,6,1,0.4,5,,,,,,
QS,P,A,7,r,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r,0.4,1,,,,,,
QS,P,A,7,r,0.4,2,,,,,,
QS,P,A,7,r,0.4,3,,,,,,
QS,P,A,7,r,0.4,4,,,,,,
QS,P,A,7,r,0.4,5,,,,,,
QS,P,A,7,r2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r2,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r2,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r2,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r2,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r2,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r2,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r2,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r2,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r2,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,r2,0.4,1,,,,,,
QS,P,A,7,r2,0.4,2,,,,,,
QS,P,A,7,r2,0.4,3,,,,,,
QS,P,A,7,r2,0.4,4,,,,,,
QS,P,A,7,r2,0.4,5,,,,,,
QS,P,A,7,1,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,1,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,1,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,1,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,1,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,1,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,1,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,1,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,1,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,1,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,7,1,0.4,1,,,,,,
QS,P,A,7,1,0.4,2,,,,,,
QS,P,A,7,1,0.4,3,,,,,,
QS,P,A,7,1,0.4,4,,,,,,
QS,P,A,7,1,0.4,5,,,,,,
QS,P,A,8,r,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r,0.4,1,,,,,,
QS,P,A,8,r,0.4,2,,,,,,
QS,P,A,8,r,0.4,3,,,,,,
QS,P,A,8,r,0.4,4,,,,,,
QS,P,A,8,r,0.4,5,,,,,,
QS,P,A,8,r2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r2,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r2,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r2,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r2,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r2,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r2,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r2,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r2,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r2,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,r2,0.4,1,,,,,,
QS,P,A,8,r2,0.4,2,,,,,,
QS,P,A,8,r2,0.4,3,,,,,,
QS,P,A,8,r2,0.4,4,,,,,,
QS,P,A,8,r2,0.4,5,,,,,,
QS,P,A,8,1,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,1,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,1,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,1,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,1,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,1,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,1,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,1,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,1,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,1,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,8,1,0.4,1,,,,,,
QS,P,A,8,1,0.4,2,,,,,,
QS,P,A,8,1,0.4,3,,,,,,
QS,P,A,8,1,0.4,4,,,,,,
QS,P,A,8,1,0.4,5,,,,,,
QS,P,A,9,r,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r,0.4,1,,,,,,
QS,P,A,9,r,0.4,2,,,,,,
QS,P,A,9,r,0.4,3,,,,,,
QS,P,A,9,r,0.4,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r,0.4,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.4,1,,,,,,
QS,P,A,9,r2,0.4,2,,,,,,
QS,P,A,9,r2,0.4,3,,,,,,
QS,P,A,9,r2,0.4,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,r2,0.4,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.4,1,,,,,,
QS,P,A,9,1,0.4,2,,,,,,
QS,P,A,9,1,0.4,3,,,,,,
QS,P,A,9,1,0.4,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,9,1,0.4,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.3,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.3,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.4,2,,,,,,
QS,P,A,10,r,0.4,3,,,,,,
QS,P,A,10,r,0.4,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r,0.4,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r2,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r2,0.2,2,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r2,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r2,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r2,0.2,5,0.0,0.0,0.0,0.0,0.0,0.0
QS,P,A,10,r2,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0
