TargetType,TargetMeth,Method,NWEEKS,r,fsval,Fold,TP,BFP,TP1,TP2,BFP1,BFP2
Q,D,-26,2,r,0.2,4,,,,,,
Q,D,-26,2,r,0.2,5,,,,,,
Q,D,-26,2,r,0.3,1,,,,,,
Q,D,-26,2,r,0.3,2,,,,,,
Q,D,-26,2,r,0.3,3,,,,,,
Q,D,-26,2,r,0.3,4,,,,,,
Q,D,-26,2,r,0.3,5,,,,,,
Q,D,-26,2,r,0.4,1,,,,,,
Q,D,-26,2,r,0.4,2,,,,,,
Q,D,-26,2,r,0.4,3,,,,,,
Q,D,-26,2,r,0.4,4,,,,,,
Q,D,-26,2,r,0.4,5,,,,,,
Q,D,-26,2,r2,0.2,1,,,,,,
Q,D,-26,2,r2,0.2,2,,,,,,
Q,D,-26,2,r2,0.2,3,,,,,,
Q,D,-26,2,r2,0.2,4,,,,,,
Q,D,-26,2,r2,0.2,5,,,,,,
Q,D,-26,2,r2,0.3,1,,,,,,
Q,D,-26,2,r2,0.3,2,,,,,,
Q,D,-26,2,r2,0.3,3,,,,,,
Q,D,-26,2,r2,0.3,4,,,,,,
Q,D,-26,2,r2,0.3,5,,,,,,
Q,D,-26,2,r2,0.4,1,,,,,,
Q,D,-26,2,r2,0.4,2,,,,,,
Q,D,-26,2,r2,0.4,3,,,,,,
Q,D,-26,2,r2,0.4,4,,,,,,
Q,D,-26,2,r2,0.4,5,,,,,,
Q,D,-26,2,1,0.2,1,,,,,,
Q,D,-26,2,1,0.2,2,,,,,,
Q,D,-26,2,1,0.2,3,,,,,,
Q,D,-26,2,1,0.2,4,,,,,,
Q,D,-26,2,1,0.2,5,,,,,,
Q,D,-26,2,1,0.3,1,,,,,,
Q,D,-26,2,1,0.3,2,,,,,,
Q,D,-26,2,1,0.3,3,,,,,,
Q,D,-26,2,1,0.3,4,,,,,,
Q,D,-26,2,1,0.3,5,,,,,,
Q,D,-26,2,1,0.4,1,,,,,,
Q,D,-26,2,1,0.4,2,,,,,,
Q,D,-26,2,1,0.4,3,,,,,,
Q,D,-26,2,1,0.4,4,,,,,,
Q,D,-26,2,1,0.4,5,,,,,,
Q,D,-26,3,r,0.2,1,,,,,,
Q,D,-26,3,r,0.2,2,,,,,,
Q,D,-26,3,r,0.2,3,,,,,,
Q,D,-26,3,r,0.2,4,,,,,,
Q,D,-26,3,r,0.2,5,,,,,,
Q,D,-26,3,r,0.3,1,,,,,,
Q,D,-26,3,r,0.3,2,,,,,,
Q,D,-26,3,r,0.3,3,,,,,,
Q,D,-26,3,r,0.3,4,,,,,,
Q,D,-26,3,r,0.3,5,,,,,,
Q,D,-26,3,r,0.4,1,,,,,,
Q,D,-26,3,r,0.4,2,,,,,,
Q,D,-26,3,r,0.4,3,,,,,,
Q,D,-26,3,r,0.4,4,,,,,,
Q,D,-26,3,r,0.4,5,,,,,,
Q,D,-26,3,r2,0.2,1,,,,,,
Q,D,-26,3,r2,0.2,2,,,,,,
Q,D,-26,3,r2,0.2,3,,,,,,
Q,D,-26,3,r2,0.2,4,,,,,,
Q,D,-26,3,r2,0.2,5,,,,,,
Q,D,-26,3,r2,0.3,1,,,,,,
Q,D,-26,3,r2,0.3,2,,,,,,
Q,D,-26,3,r2,0.3,3,,,,,,
Q,D,-26,3,r2,0.3,4,,,,,,
Q,D,-26,3,r2,0.3,5,,,,,,
Q,D,-26,3,r2,0.4,1,,,,,,
Q,D,-26,3,r2,0.4,2,,,,,,
Q,D,-26,3,r2,0.4,3,,,,,,
Q,D,-26,3,r2,0.4,4,,,,,,
Q,D,-26,3,r2,0.4,5,,,,,,
Q,D,-26,3,1,0.2,1,,,,,,
Q,D,-26,3,1,0.2,2,,,,,,
Q,D,-26,3,1,0.2,3,,,,,,
Q,D,-26,3,1,0.2,4,,,,,,
Q,D,-26,3,1,0.2,5,,,,,,
Q,D,-26,3,1,0.3,1,,,,,,
Q,D,-26,3,1,0.3,2,,,,,,
Q,D,-26,3,1,0.3,3,,,,,,
Q,D,-26,3,1,0.3,4,,,,,,
Q,D,-26,3,1,0.3,5,,,,,,
Q,D,-26,3,1,0.4,1,,,,,,
Q,D,-26,3,1,0.4,2,,,,,,
Q,D,-26,3,1,0.4,3,,,,,,
Q,D,-26,3,1,0.4,4,,,,,,
Q,D,-26,3,1,0.4,5,,,,,,
Q,D,-26,4,r,0.2,1,,,,,,
Q,D,-26,4,r,0.2,2,,,,,,
Q,D,-26,4,r,0.2,3,,,,,,
Q,D,-26,4,r,0.2,4,,,,,,
Q,D,-26,4,r,0.2,5,,,,,,
Q,D,-26,4,r,0.3,1,,,,,,
Q,D,-26,4,r,0.3,2,,,,,,
Q,D,-26,4,r,0.3,3,,,,,,
Q,D,-26,4,r,0.3,4,,,,,,
Q,D,-26,4,r,0.3,5,,,,,,
Q,D,-26,4,r,0.4,1,,,,,,
Q,D,-26,4,r,0.4,2,,,,,,
Q,D,-26,4,r,0.4,3,,,,,,
Q,D,-26,4,r,0.4,4,,,,,,
Q,D,-26,4,r,0.4,5,,,,,,
Q,D,-26,4,r2,0.2,1,,,,,,
Q,D,-26,4,r2,0.2,2,,,,,,
Q,D,-26,4,r2,0.2,3,,,,,,
Q,D,-26,4,r2,0.2,4,,,,,,
Q,D,-26,4,r2,0.2,5,,,,,,
Q,D,-26,4,r2,0.3,1,,,,,,
Q,D,-26,4,r2,0.3,2,,,,,,
Q,D,-26,4,r2,0.3,3,,,,,,
Q,D,-26,4,r2,0.3,4,,,,,,
Q,D,-26,4,r2,0.3,5,,,,,,
Q,D,-26,4,r2,0.4,1,,,,,,
Q,D,-26,4,r2,0.4,2,,,,,,
Q,D,-26,4,r2,0.4,3,,,,,,
Q,D,-26,4,r2,0.4,4,,,,,,
Q,D,-26,4,r2,0.4,5,,,,,,
Q,D,-26,4,1,0.2,1,,,,,,
Q,D,-26,4,1,0.2,2,,,,,,
Q,D,-26,4,1,0.2,3,,,,,,
Q,D,-26,4,1,0.2,4,,,,,,
Q,D,-26,4,1,0.2,5,,,,,,
Q,D,-26,4,1,0.3,1,,,,,,
Q,D,-26,4,1,0.3,2,,,,,,
Q,D,-26,4,1,0.3,3,,,,,,
Q,D,-26,4,1,0.3,4,,,,,,
Q,D,-26,4,1,0.3,5,,,,,,
Q,D,-26,4,1,0.4,1,,,,,,
Q,D,-26,4,1,0.4,2,,,,,,
Q,D,-26,4,1,0.4,3,,,,,,
Q,D,-26,4,1,0.4,4,,,,,,
Q,D,-26,4,1,0.4,5,,,,,,
Q,D,-26,5,r,0.2,1,,,,,,
Q,D,-26,5,r,0.2,2,,,,,,
Q,D,-26,5,r,0.2,3,,,,,,
Q,D,-26,5,r,0.2,4,,,,,,
Q,D,-26,5,r,0.2,5,,,,,,
Q,D,-26,5,r,0.3,1,,,,,,
Q,D,-26,5,r,0.3,2,,,,,,
Q,D,-26,5,r,0.3,3,,,,,,
Q,D,-26,5,r,0.3,4,,,,,,
Q,D,-26,5,r,0.3,5,,,,,,
Q,D,-26,5,r,0.4,1,,,,,,
Q,D,-26,5,r,0.4,2,,,,,,
Q,D,-26,5,r,0.4,3,,,,,,
Q,D,-26,5,r,0.4,4,,,,,,
Q,D,-26,5,r,0.4,5,,,,,,
Q,D,-26,5,r2,0.2,1,,,,,,
Q,D,-26,5,r2,0.2,2,,,,,,
Q,D,-26,5,r2,0.2,3,,,,,,
Q,D,-26,5,r2,0.2,4,,,,,,
Q,D,-26,5,r2,0.2,5,,,,,,
Q,D,-26,5,r2,0.3,1,,,,,,
Q,D,-26,5,r2,0.3,2,,,,,,
Q,D,-26,5,r2,0.3,3,,,,,,
Q,D,-26,5,r2,0.3,4,,,,,,
Q,D,-26,5,r2,0.3,5,,,,,,
Q,D,-26,5,r2,0.4,1,,,,,,
Q,D,-26,5,r2,0.4,2,,,,,,
Q,D,-26,5,r2,0.4,3,,,,,,
Q,D,-26,5,r2,0.4,4,,,,,,
Q,D,-26,5,r2,0.4,5,,,,,,
Q,D,-26,5,1,0.2,1,,,,,,
Q,D,-26,5,1,0.2,2,,,,,,
Q,D,-26,5,1,0.2,3,,,,,,
Q,D,-26,5,1,0.2,4,,,,,,
Q,D,-26,5,1,0.2,5,,,,,,
Q,D,-26,5,1,0.3,1,,,,,,
Q,D,-26,5,1,0.3,2,,,,,,
Q,D,-26,5,1,0.3,3,,,,,,
Q,D,-26,5,1,0.3,4,,,,,,
Q,D,-26,5,1,0.3,5,,,,,,
Q,D,-26,5,1,0.4,1,,,,,,
Q,D,-26,5,1,0.4,2,,,,,,
Q,D,-26,5,1,0.4,3,,,,,,
Q,D,-26,5,1,0.4,4,,,,,,
Q,D,-26,5,1,0.4,5,,,,,,
Q,D,-26,6,r,0.2,1,,,,,,
Q,D,-26,6,r,0.2,2,,,,,,
Q,D,-26,6,r,0.2,3,,,,,,
Q,D,-26,6,r,0.2,4,,,,,,
Q,D,-26,6,r,0.2,5,,,,,,
Q,D,-26,6,r,0.3,1,,,,,,
Q,D,-26,6,r,0.3,2,,,,,,
Q,D,-26,6,r,0.3,3,,,,,,
Q,D,-26,6,r,0.3,4,,,,,,
Q,D,-26,6,r,0.3,5,,,,,,
Q,D,-26,6,r,0.4,1,,,,,,
Q,D,-26,6,r,0.4,2,,,,,,
Q,D,-26,6,r,0.4,3,,,,,,
Q,D,-26,6,r,0.4,4,,,,,,
Q,D,-26,6,r,0.4,5,,,,,,
Q,D,-26,6,r2,0.2,1,,,,,,
Q,D,-26,6,r2,0.2,2,,,,,,
Q,D,-26,6,r2,0.2,3,,,,,,
Q,D,-26,6,r2,0.2,4,,,,,,
Q,D,-26,6,r2,0.2,5,,,,,,
Q,D,-26,6,r2,0.3,1,,,,,,
Q,D,-26,6,r2,0.3,2,,,,,,
Q,D,-26,6,r2,0.3,3,,,,,,
Q,D,-26,6,r2,0.3,4,,,,,,
Q,D,-26,6,r2,0.3,5,,,,,,
Q,D,-26,6,r2,0.4,1,,,,,,
Q,D,-26,6,r2,0.4,2,,,,,,
Q,D,-26,6,r2,0.4,3,,,,,,
Q,D,-26,6,r2,0.4,4,,,,,,
Q,D,-26,6,r2,0.4,5,,,,,,
Q,D,-26,6,1,0.2,1,,,,,,
Q,D,-26,6,1,0.2,2,,,,,,
Q,D,-26,6,1,0.2,3,,,,,,
Q,D,-26,6,1,0.2,4,,,,,,
Q,D,-26,6,1,0.2,5,,,,,,
Q,D,-26,6,1,0.3,1,,,,,,
Q,D,-26,6,1,0.3,2,,,,,,
Q,D,-26,6,1,0.3,3,,,,,,
Q,D,-26,6,1,0.3,4,,,,,,
Q,D,-26,6,1,0.3,5,,,,,,
Q,D,-26,6,1,0.4,1,,,,,,
Q,D,-26,6,1,0.4,2,,,,,,
Q,D,-26,6,1,0.4,3,,,,,,
Q,D,-26,6,1,0.4,4,,,,,,
Q,D,-26,6,1,0.4,5,,,,,,
Q,D,-26,7,r,0.2,1,,,,,,
Q,D,-26,7,r,0.2,2,,,,,,
Q,D,-26,7,r,0.2,3,,,,,,
Q,D,-26,7,r,0.2,4,,,,,,
Q,D,-26,7,r,0.2,5,,,,,,
Q,D,-26,7,r,0.3,1,,,,,,
Q,D,-26,7,r,0.3,2,,,,,,
Q,D,-26,7,r,0.3,3,,,,,,
Q,D,-26,7,r,0.3,4,,,,,,
Q,D,-26,7,r,0.3,5,,,,,,
Q,D,-26,7,r,0.4,1,,,,,,
Q,D,-26,7,r,0.4,2,,,,,,
Q,D,-26,7,r,0.4,3,,,,,,
Q,D,-26,7,r,0.4,4,,,,,,
Q,D,-26,7,r,0.4,5,,,,,,
Q,D,-26,7,r2,0.2,1,,,,,,
Q,D,-26,7,r2,0.2,2,,,,,,
Q,D,-26,7,r2,0.2,3,,,,,,
Q,D,-26,7,r2,0.2,4,,,,,,
Q,D,-26,7,r2,0.2,5,,,,,,
Q,D,-26,7,r2,0.3,1,,,,,,
Q,D,-26,7,r2,0.3,2,,,,,,
Q,D,-26,7,r2,0.3,3,,,,,,
Q,D,-26,7,r2,0.3,4,,,,,,
Q,D,-26,7,r2,0.3,5,,,,,,
Q,D,-26,7,r2,0.4,1,,,,,,
Q,D,-26,7,r2,0.4,2,,,,,,
Q,D,-26,7,r2,0.4,3,,,,,,
Q,D,-26,7,r2,0.4,4,,,,,,
Q,D,-26,7,r2,0.4,5,,,,,,
Q,D,-26,7,1,0.2,1,,,,,,
Q,D,-26,7,1,0.2,2,,,,,,
Q,D,-26,7,1,0.2,3,,,,,,
Q,D,-26,7,1,0.2,4,,,,,,
Q,D,-26,7,1,0.2,5,,,,,,
Q,D,-26,7,1,0.3,1,,,,,,
Q,D,-26,7,1,0.3,2,,,,,,
Q,D,-26,7,1,0.3,3,,,,,,
Q,D,-26,7,1,0.3,4,,,,,,
Q,D,-26,7,1,0.3,5,,,,,,
Q,D,-26,7,1,0.4,1,,,,,,
Q,D,-26,7,1,0.4,2,,,,,,
Q,D,-26,7,1,0.4,3,,,,,,
Q,D,-26,7,1,0.4,4,,,,,,
Q,D,-26,7,1,0.4,5,,,,,,
Q,D,-26,8,r,0.2,1,,,,,,
Q,D,-26,8,r,0.2,2,,,,,,
Q,D,-26,8,r,0.2,3,,,,,,
Q,D,-26,8,r,0.2,4,,,,,,
Q,D,-26,8,r,0.2,5,,,,,,
Q,D,-26,8,r,0.3,1,,,,,,
Q,D,-26,8,r,0.3,2,,,,,,
Q,D,-26,8,r,0.3,3,,,,,,
Q,D,-26,8,r,0.3,4,,,,,,
Q,D,-26,8,r,0.3,5,,,,,,
Q,D,-26,8,r,0.4,1,,,,,,
Q,D,-26,8,r,0.4,2,,,,,,
Q,D,-26,8,r,0.4,3,,,,,,
Q,D,-26,8,r,0.4,4,,,,,,
Q,D,-26,8,r,0.4,5,,,,,,
Q,D,-26,8,r2,0.2,1,,,,,,
Q,D,-26,8,r2,0.2,2,,,,,,
Q,D,-26,8,r2,0.2,3,,,,,,
Q,D,-26,8,r2,0.2,4,,,,,,
Q,D,-26,8,r2,0.2,5,,,,,,
Q,D,-26,8,r2,0.3,1,,,,,,
Q,D,-26,8,r2,0.3,2,,,,,,
Q,D,-26,8,r2,0.3,3,,,,,,
Q,D,-26,8,r2,0.3,4,,,,,,
Q,D,-26,8,r2,0.3,5,,,,,,
Q,D,-26,8,r2,0.4,1,,,,,,
Q,D,-26,8,r2,0.4,2,,,,,,
Q,D,-26,8,r2,0.4,3,,,,,,
Q,D,-26,8,r2,0.4,4,,,,,,
Q,D,-26,8,r2,0.4,5,,,,,,
Q,D,-26,8,1,0.2,1,,,,,,
Q,D,-26,8,1,0.2,2,,,,,,
Q,D,-26,8,1,0.2,3,,,,,,
Q,D,-26,8,1,0.2,4,,,,,,
Q,D,-26,8,1,0.2,5,,,,,,
Q,D,-26,8,1,0.3,1,,,,,,
Q,D,-26,8,1,0.3,2,,,,,,
Q,D,-26,8,1,0.3,3,,,,,,
Q,D,-26,8,1,0.3,4,,,,,,
Q,D,-26,8,1,0.3,5,,,,,,
Q,D,-26,8,1,0.4,1,,,,,,
Q,D,-26,8,1,0.4,2,,,,,,
Q,D,-26,8,1,0.4,3,,,,,,
Q,D,-26,8,1,0.4,4,,,,,,
Q,D,-26,8,1,0.4,5,,,,,,
Q,D,-26,9,r,0.2,1,,,,,,
Q,D,-26,9,r,0.2,2,,,,,,
Q,D,-26,9,r,0.2,3,,,,,,
Q,D,-26,9,r,0.2,4,,,,,,
Q,D,-26,9,r,0.2,5,,,,,,
Q,D,-26,9,r,0.3,1,,,,,,
Q,D,-26,9,r,0.3,2,,,,,,
Q,D,-26,9,r,0.3,3,,,,,,
Q,D,-26,9,r,0.3,4,,,,,,
Q,D,-26,9,r,0.3,5,,,,,,
Q,D,-26,9,r,0.4,1,,,,,,
Q,D,-26,9,r,0.4,2,,,,,,
Q,D,-26,9,r,0.4,3,,,,,,
Q,D,-26,9,r,0.4,4,,,,,,
Q,D,-26,9,r,0.4,5,,,,,,
Q,D,-26,9,r2,0.2,1,,,,,,
Q,D,-26,9,r2,0.2,2,,,,,,
Q,D,-26,9,r2,0.2,3,,,,,,
Q,D,-26,9,r2,0.2,4,,,,,,
Q,D,-26,9,r2,0.2,5,,,,,,
Q,D,-26,9,r2,0.3,1,,,,,,
Q,D,-26,9,r2,0.3,2,,,,,,
Q,D,-26,9,r2,0.3,3,,,,,,
Q,D,-26,9,r2,0.3,4,,,,,,
Q,D,-26,9,r2,0.3,5,,,,,,
Q,D,-26,9,r2,0.4,1,,,,,,
Q,D,-26,9,r2,0.4,2,,,,,,
Q,D,-26,9,r2,0.4,3,,,,,,
Q,D,-26,9,r2,0.4,4,,,,,,
Q,D,-26,9,r2,0.4,5,,,,,,
Q,D,-26,9,1,0.2,1,,,,,,
Q,D,-26,9,1,0.2,2,,,,,,
Q,D,-26,9,1,0.2,3,,,,,,
Q,D,-26,9,1,0.2,4,,,,,,
Q,D,-26,9,1,0.2,5,,,,,,
Q,D,-26,9,1,0.3,1,,,,,,
Q,D,-26,9,1,0.3,2,,,,,,
Q,D,-26,9,1,0.3,3,,,,,,
Q,D,-26,9,1,0.3,4,,,,,,
Q,D,-26,9,1,0.3,5,,,,,,
Q,D,-26,9,1,0.4,1,,,,,,
Q,D,-26,9,1,0.4,2,,,,,,
Q,D,-26,9,1,0.4,3,,,,,,
Q,D,-26,9,1,0.4,4,,,,,,
Q,D,-26,9,1,0.4,5,,,,,,
Q,D,-26,10,r,0.2,1,,,,,,
Q,D,-26,10,r,0.2,2,,,,,,
Q,D,-26,10,r,0.2,3,,,,,,
Q,D,-26,10,r,0.2,4,,,,,,
Q,D,-26,10,r,0.2,5,,,,,,
Q,D,-26,10,r,0.3,1,,,,,,
Q,D,-26,10,r,0.3,2,,,,,,
Q,D,-26,10,r,0.3,3,,,,,,
Q,D,-26,10,r,0.3,4,,,,,,
Q,D,-26,10,r,0.3,5,,,,,,
Q,D,-26,10,r,0.4,1,,,,,,
Q,D,-26,10,r,0.4,2,,,,,,
Q,D,-26,10,r,0.4,3,,,,,,
Q,D,-26,10,r,0.4,4,,,,,,
Q,D,-26,10,r,0.4,5,,,,,,
Q,D,-26,10,r2,0.2,1,,,,,,
Q,D,-26,10,r2,0.2,2,,,,,,
Q,D,-26,10,r2,0.2,3,,,,,,
Q,D,-26,10,r2,0.2,4,,,,,,
Q,D,-26,10,r2,0.2,5,,,,,,
Q,D,-26,10,r2,0.3,1,,,,,,
Q,D,-26,10,r2,0.3,2,,,,,,
Q,D,-26,10,r2,0.3,3,,,,,,
Q,D,-26,10,r2,0.3,4,,,,,,
Q,D,-26,10,r2,0.3,5,,,,,,
Q,D,-26,10,r2,0.4,1,,,,,,
Q,D,-26,10,r2,0.4,2,,,,,,
Q,D,-26,10,r2,0.4,3,,,,,,
Q,D,-26,10,r2,0.4,4,,,,,,
Q,D,-26,10,r2,0.4,5,,,,,,
Q,D,-26,10,1,0.2,1,,,,,,
Q,D,-26,10,1,0.2,2,,,,,,
Q,D,-26,10,1,0.2,3,,,,,,
Q,D,-26,10,1,0.2,4,,,,,,
Q,D,-26,10,1,0.2,5,,,,,,
Q,D,-26,10,1,0.3,1,,,,,,
Q,D,-26,10,1,0.3,2,,,,,,
Q,D,-26,10,1,0.3,3,,,,,,
Q,D,-26,10,1,0.3,4,,,,,,
Q,D,-26,10,1,0.3,5,,,,,,
Q,D,-26,10,1,0.4,1,,,,,,
Q,D,-26,10,1,0.4,2,,,,,,
Q,D,-26,10,1,0.4,3,,,,,,
Q,D,-26,10,1,0.4,4,,,,,,
Q,D,-26,10,1,0.4,5,,,,,,
Q,D,-26,11,r,0.2,1,,,,,,
Q,D,-26,11,r,0.2,2,,,,,,
Q,D,-26,11,r,0.2,3,,,,,,
Q,D,-26,11,r,0.2,4,,,,,,
Q,D,-26,11,r,0.2,5,,,,,,
Q,D,-26,11,r,0.3,1,,,,,,
Q,D,-26,11,r,0.3,2,,,,,,
Q,D,-26,11,r,0.3,3,,,,,,
Q,D,-26,11,r,0.3,4,,,,,,
Q,D,-26,11,r,0.3,5,,,,,,
Q,D,-26,11,r,0.4,1,,,,,,
Q,D,-26,11,r,0.4,2,,,,,,
Q,D,-26,11,r,0.4,3,,,,,,
Q,D,-26,11,r,0.4,4,,,,,,
Q,D,-26,11,r,0.4,5,,,,,,
Q,D,-26,11,r2,0.2,1,,,,,,
Q,D,-26,11,r2,0.2,2,,,,,,
Q,D,-26,11,r2,0.2,3,,,,,,
Q,D,-26,11,r2,0.2,4,,,,,,
Q,D,-26,11,r2,0.2,5,,,,,,
Q,D,-26,11,r2,0.3,1,,,,,,
Q,D,-26,11,r2,0.3,2,,,,,,
Q,D,-26,11,r2,0.3,3,,,,,,
Q,D,-26,11,r2,0.3,4,,,,,,
Q,D,-26,11,r2,0.3,5,,,,,,
Q,D,-26,11,r2,0.4,1,,,,,,
Q,D,-26,11,r2,0.4,2,,,,,,
Q,D,-26,11,r2,0.4,3,,,,,,
Q,D,-26,11,r2,0.4,4,,,,,,
Q,D,-26,11,r2,0.4,5,,,,,,
Q,D,-26,11,1,0.2,1,,,,,,
Q,D,-26,11,1,0.2,2,,,,,,
Q,D,-26,11,1,0.2,3,,,,,,
Q,D,-26,11,1,0.2,4,,,,,,
Q,D,-26,11,1,0.2,5,,,,,,
Q,D,-26,11,1,0.3,1,,,,,,
Q,D,-26,11,1,0.3,2,,,,,,
Q,D,-26,11,1,0.3,3,,,,,,
Q,D,-26,11,1,0.3,4,,,,,,
Q,D,-26,11,1,0.3,5,,,,,,
Q,D,-26,11,1,0.4,1,,,,,,
Q,D,-26,11,1,0.4,2,,,,,,
Q,D,-26,11,1,0.4,3,,,,,,
Q,D,-26,11,1,0.4,4,,,,,,
Q,D,-26,11,1,0.4,5,,,,,,
Q,D,-26,12,r,0.2,1,,,,,,
Q,D,-26,12,r,0.2,2,,,,,,
Q,D,-26,12,r,0.2,3,,,,,,
Q,D,-26,12,r,0.2,4,,,,,,
Q,D,-26,12,r,0.2,5,,,,,,
Q,D,-26,12,r,0.3,1,,,,,,
Q,D,-26,12,r,0.3,2,,,,,,
Q,D,-26,12,r,0.3,3,,,,,,
Q,D,-26,12,r,0.3,4,,,,,,
Q,D,-26,12,r,0.3,5,,,,,,
Q,D,-26,12,r,0.4,1,,,,,,
Q,D,-26,12,r,0.4,2,,,,,,
Q,D,-26,12,r,0.4,3,,,,,,
Q,D,-26,12,r,0.4,4,,,,,,
Q,D,-26,12,r,0.4,5,,,,,,
Q,D,-26,12,r2,0.2,1,,,,,,
Q,D,-26,12,r2,0.2,2,,,,,,
Q,D,-26,12,r2,0.2,3,,,,,,
Q,D,-26,12,r2,0.2,4,,,,,,
Q,D,-26,12,r2,0.2,5,,,,,,
Q,D,-26,12,r2,0.3,1,,,,,,
Q,D,-26,12,r2,0.3,2,,,,,,
Q,D,-26,12,r2,0.3,3,,,,,,
Q,D,-26,12,r2,0.3,4,,,,,,
Q,D,-26,12,r2,0.3,5,,,,,,
Q,D,-26,12,r2,0.4,1,,,,,,
Q,D,-26,12,r2,0.4,2,,,,,,
Q,D,-26,12,r2,0.4,3,,,,,,
Q,D,-26,12,r2,0.4,4,,,,,,
Q,D,-26,12,r2,0.4,5,,,,,,
Q,D,-26,12,1,0.2,1,,,,,,
Q,D,-26,12,1,0.2,2,,,,,,
Q,D,-26,12,1,0.2,3,,,,,,
Q,D,-26,12,1,0.2,4,,,,,,
Q,D,-26,12,1,0.2,5,,,,,,
Q,D,-26,12,1,0.3,1,,,,,,
Q,D,-26,12,1,0.3,2,,,,,,
Q,D,-26,12,1,0.3,3,,,,,,
Q,D,-26,12,1,0.3,4,,,,,,
Q,D,-26,12,1,0.3,5,,,,,,
Q,D,-26,12,1,0.4,1,,,,,,
Q,D,-26,12,1,0.4,2,,,,,,
Q,D,-26,12,1,0.4,3,,,,,,
Q,D,-26,12,1,0.4,4,,,,,,
Q,D,-26,12,1,0.4,5,,,,,,
