Data,Scoretype,Method,NWEEKS,r,fsval,Fold,TP,BFP,Sens,TP1,TP2,BFP1,BFP2,Sens1,Sens2
TsTs_T,2_1,A,2,0.22177730849024702,0.2,1,0.3706896551724138,0.04956896551724138,0.3706896551724138,0.11637931034482758,0.625,0.04310344827586207,0.05603448275862069,0.11637931034482758,0.625
TsTs_T,2_1,A,2,0.21329003942600422,0.2,2,0.3744075829383886,0.030805687203791468,0.3744075829383886,0.11848341232227488,0.6303317535545023,0.03317535545023697,0.02843601895734597,0.11848341232227488,0.6303317535545023
TsTs_T,2_1,A,2,0.21418057697742243,0.2,3,0.3798076923076923,0.036057692307692304,0.3798076923076923,0.11057692307692307,0.6490384615384616,0.038461538461538464,0.03365384615384615,0.11057692307692307,0.6490384615384616
TsTs_T,2_1,A,2,0.2127512340370452,0.2,4,0.4075829383886256,0.021327014218009477,0.4075829383886256,0.13744075829383887,0.6777251184834123,0.023696682464454975,0.018957345971563982,0.13744075829383887,0.6777251184834123
TsTs_T,2_1,A,2,0.21538271432721356,0.2,5,0.3611111111111111,0.05092592592592592,0.3611111111111111,0.10185185185185185,0.6203703703703703,0.037037037037037035,0.06481481481481481,0.10185185185185185,0.6203703703703703
TsTs_T,2_1,A,2,0.22177730849024702,0.3,1,0.3611111111111111,0.05092592592592592,0.3611111111111111,0.10185185185185185,0.6203703703703703,0.037037037037037035,0.06481481481481481,0.10185185185185185,0.6203703703703703
TsTs_T,2_1,A,2,0.21329003942600422,0.3,2,0.3611111111111111,0.05092592592592592,0.3611111111111111,0.10185185185185185,0.6203703703703703,0.037037037037037035,0.06481481481481481,0.10185185185185185,0.6203703703703703
TsTs_T,2_1,A,2,0.21418057697742243,0.3,3,0.3611111111111111,0.05092592592592592,0.3611111111111111,0.10185185185185185,0.6203703703703703,0.037037037037037035,0.06481481481481481,0.10185185185185185,0.6203703703703703
TsTs_T,2_1,A,2,0.2127512340370452,0.3,4,0.3611111111111111,0.05092592592592592,0.3611111111111111,0.10185185185185185,0.6203703703703703,0.037037037037037035,0.06481481481481481,0.10185185185185185,0.6203703703703703
TsTs_T,2_1,A,2,0.21538271432721356,0.3,5,0.3611111111111111,0.05092592592592592,0.3611111111111111,0.10185185185185185,0.6203703703703703,0.037037037037037035,0.06481481481481481,0.10185185185185185,0.6203703703703703
TsTs_T,2_1,A,2,0.22177730849024702,0.4,1,0.3611111111111111,0.05092592592592592,0.3611111111111111,0.10185185185185185,0.6203703703703703,0.037037037037037035,0.06481481481481481,0.10185185185185185,0.6203703703703703
TsTs_T,2_1,A,2,0.21329003942600422,0.4,2,0.3611111111111111,0.05092592592592592,0.3611111111111111,0.10185185185185185,0.6203703703703703,0.037037037037037035,0.06481481481481481,0.10185185185185185,0.6203703703703703
TsTs_T,2_1,A,2,0.21418057697742243,0.4,3,0.3611111111111111,0.05092592592592592,0.3611111111111111,0.10185185185185185,0.6203703703703703,0.037037037037037035,0.06481481481481481,0.10185185185185185,0.6203703703703703
TsTs_T,2_1,A,2,0.2127512340370452,0.4,4,0.3611111111111111,0.05092592592592592,0.3611111111111111,0.10185185185185185,0.6203703703703703,0.037037037037037035,0.06481481481481481,0.10185185185185185,0.6203703703703703
TsTs_T,2_1,A,2,0.21538271432721356,0.4,5,0.3611111111111111,0.05092592592592592,0.3611111111111111,0.10185185185185185,0.6203703703703703,0.037037037037037035,0.06481481481481481,0.10185185185185185,0.6203703703703703
TsTs_T,2_1,A,3,0.3001117303785883,0.2,1,0.3674480805538074,0.031043502202643174,0.3634361233480176,0.1277533039647577,0.6071428571428571,0.030837004405286344,0.03125,0.1277533039647577,0.5991189427312775
TsTs_T,2_1,A,3,0.27617175357095836,0.2,2,0.3981241336135581,0.01663461968429996,0.3901869158878504,0.11682242990654206,0.6794258373205742,0.009345794392523364,0.023923444976076555,0.11682242990654206,0.6635514018691588
TsTs_T,2_1,A,3,0.26520512906787597,0.2,3,0.40298507462686567,0.01492537313432836,0.40298507462686567,0.13930348258706468,0.6666666666666666,0.004975124378109453,0.024875621890547265,0.13930348258706468,0.6666666666666666
TsTs_T,2_1,A,3,0.2992366465292615,0.2,4,0.35336538461538464,0.02403846153846154,0.35336538461538464,0.09615384615384616,0.6105769230769231,0.019230769230769232,0.028846153846153848,0.09615384615384616,0.6105769230769231
TsTs_T,2_1,A,3,0.28998808965435696,0.2,5,0.37441860465116283,0.044186046511627906,0.37441860465116283,0.13023255813953488,0.6186046511627907,0.03255813953488372,0.05581395348837209,0.13023255813953488,0.6186046511627907
TsTs_T,2_1,A,3,0.3001117303785883,0.3,1,0.3674480805538074,0.031043502202643174,0.3634361233480176,0.1277533039647577,0.6071428571428571,0.030837004405286344,0.03125,0.1277533039647577,0.5991189427312775
TsTs_T,2_1,A,3,0.2761854395647131,0.3,2,0.3674480805538074,0.031043502202643174,0.3634361233480176,0.1277533039647577,0.6071428571428571,0.030837004405286344,0.03125,0.1277533039647577,0.5991189427312775
TsTs_T,2_1,A,3,0.265207191746758,0.3,3,0.3674480805538074,0.031043502202643174,0.3634361233480176,0.1277533039647577,0.6071428571428571,0.030837004405286344,0.03125,0.1277533039647577,0.5991189427312775
TsTs_T,2_1,A,3,0.2992463565430923,0.3,4,0.3674480805538074,0.031043502202643174,0.3634361233480176,0.1277533039647577,0.6071428571428571,0.030837004405286344,0.03125,0.1277533039647577,0.5991189427312775
TsTs_T,2_1,A,3,0.28998868990366333,0.3,5,0.3674480805538074,0.031043502202643174,0.3634361233480176,0.1277533039647577,0.6071428571428571,0.030837004405286344,0.03125,0.1277533039647577,0.5991189427312775
TsTs_T,2_1,A,3,0.3001123763358955,0.4,1,0.3674480805538074,0.031043502202643174,0.3634361233480176,0.1277533039647577,0.6071428571428571,0.030837004405286344,0.03125,0.1277533039647577,0.5991189427312775
TsTs_T,2_1,A,3,0.2761854395647131,0.4,2,0.3674480805538074,0.031043502202643174,0.3634361233480176,0.1277533039647577,0.6071428571428571,0.030837004405286344,0.03125,0.1277533039647577,0.5991189427312775
